finding_id,lane,family,code,file_line,science_confidence,runtime_dependent,verdict,method,evidence
C-JAB-001,C,JABATAN_PHANTOM,,apps/kbli-navigator/data/kepmenaker-228-jabatan-mapping.json:1,1.00,false,CONFIRMED,independent recount (fresh code),"distinct codes 234 and 0 absent from OSS reproduced; the ""jabatan listed"" figure is method-dependent (Science 216 by its walker, naive list-field sum 297); invariant holds"
C-JAB-002,C,JABATAN_PHANTOM,,apps/kbli-navigator/data/kepmenaker-228-jabatan-mapping.json:1,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-JAB-003,C,JABATAN_PHANTOM,,apps/kbli-navigator/data/kepmenaker-228-jabatan-mapping.json:1,1.00,false,CONFIRMED,grep on the full checkout,no .ts/.tsx/.js under apps/ imports kepmenaker-228-jabatan-mapping.json
C-DEC-001,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-data.ts:364,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-002,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-data.ts:411,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-003,C,DECISION_INPUT,,apps/kbli-navigator/app/kbli/[code]/page.tsx:55,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-004,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-search.ts:228,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-005,C,DECISION_INPUT,,apps/kbli-navigator/components/kbli/PMABadge.tsx:58,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-006,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-pma-disclosure.ts:16,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-007,C,DECISION_INPUT,,apps/kbli-navigator/app/kbli/[code]/page.tsx:9352,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-008,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-bali-l4.ts:55,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-009,C,DECISION_INPUT,,apps/kbli-navigator/app/kbli/[code]/page.tsx:9547,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-010,C,DECISION_INPUT,01122,apps/kbli-navigator/components/kbli/TransitionBadge.tsx:31,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-011,C,DECISION_INPUT,,apps/kbli-navigator/lib/kbli-editorial-certification.ts:51,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-DEC-012,C,DECISION_INPUT,,apps/kbli-navigator/app/kbli/search/page.tsx:51,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-RT-001,C,RUNTIME,,apps/kbli-navigator/lib/kbli-data.ts:437,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-002,C,RUNTIME,,apps/kbli-navigator/lib/kbli-bali-l4.ts:102,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-003,C,RUNTIME,,apps/kbli-navigator/app/kbli/search/page.tsx:25,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-004,C,RUNTIME,,apps/kbli-navigator/app/api/kbli/codes/route.ts:27,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-005,C,RUNTIME,,apps/kbli-navigator/components/kbli/ZantaraChat.tsx:58,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-006,C,RUNTIME,,apps/kbli-navigator/lib/kbli-editorial-certification.ts:3,1.00,true,NEEDS-RUNTIME,live curl,apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND
C-RT-007,C,RUNTIME,,apps/kbli-navigator/app/sitemap.ts:4,1.00,true,NEEDS-RUNTIME,file read + live curl,"static half confirmed: sitemap.ts:4 BASE_URL = https://balizero.com/kbli-navigator, a path that 308s to /kbli on the production site; apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli); served at knowledge.balizero.com behind the kita login (302 to login observed 2026-09-11); kbli-navigator-rebuild.vercel.app returns DEPLOYMENT_NOT_FOUND"
